,composition,Atoms,All Charges,Ind Charges,Cu(Uniq Charges),Mn(Uniq Charges),O(Uniq Charges),Is c_mixed,Raw_percentage,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Cu-2,Cu1,Cu2,Mn1,Mn2,Mn3,Mn4,O-2,O-1,formula,reduced_formula,mp-id,icsd_id,mp_FEPA,mp_eabovehull
1866,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 1, 2, 4, -1, -1)","[[-2, 1], [2, 4], [-1]]",2,2,1,True,"[0.351, 0.351, 0.351, 0.414, 0.414, 0.403, 0.139, 0.197, 0.197]","[0.3762, 0.271, 0.197]",0.0200841894,0.1506614495868244,True,True,False,False,True,False,True,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1867,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 1, 3, 3, -1, -1)","[[-2, 1], [3], [-1]]",2,1,1,True,"[0.351, 0.351, 0.351, 0.414, 0.414, 0.153, 0.153, 0.197, 0.197]","[0.3762, 0.153, 0.197]",0.011339044199999999,0.08505978519108535,True,True,False,False,False,True,False,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1868,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 1, 3, 4, -2, -1)","[[-2, 1], [3, 4], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.351, 0.414, 0.414, 0.153, 0.139, 0.799, 0.197]","[0.3762, 0.14600000000000002, 0.498]",0.027352749600000004,0.2051865187509849,True,True,False,False,False,True,True,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1869,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 1, 4, 4, -2, -2)","[[-2, 1], [4], [-2]]",2,1,1,True,"[0.351, 0.351, 0.351, 0.414, 0.414, 0.139, 0.139, 0.799, 0.799]","[0.3762, 0.139, 0.799]",0.0417811482,0.31342108102276406,True,True,False,False,False,False,True,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1870,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 2, 1, 4, -1, -1)","[[-2, 1, 2], [1, 4], [-1]]",3,2,1,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.171, 0.139, 0.197, 0.197]","[0.3278, 0.15500000000000003, 0.197]",0.010009373000000002,0.07508526311921862,True,True,True,True,False,False,True,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1871,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 2, 2, 3, -1, -1)","[[-2, 1, 2], [2, 3], [-1]]",3,2,1,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.403, 0.153, 0.197, 0.197]","[0.3278, 0.278, 0.197]",0.0179522948,0.13466905256221146,True,True,True,False,True,True,False,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1872,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 2, 2, 4, -2, -1)","[[-2, 1, 2], [2, 4], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.403, 0.139, 0.799, 0.197]","[0.3278, 0.271, 0.498]",0.0442392324,0.33186038775318505,True,True,True,False,True,False,True,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1873,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 2, 3, 3, -2, -1)","[[-2, 1, 2], [3], [-2, -1]]",3,1,2,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.153, 0.153, 0.799, 0.197]","[0.3278, 0.153, 0.498]",0.024976393199999995,0.18736029271674282,True,True,True,False,False,True,False,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1874,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 1, 2, 3, 4, -2, -2)","[[-2, 1, 2], [3, 4], [-2]]",3,2,1,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.153, 0.139, 0.799, 0.799]","[0.3278, 0.14600000000000002, 0.799]",0.0382391812,0.2868510327135853,True,True,True,False,False,True,True,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1875,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 2, 2, 1, 3, -1, -1)","[[-2, 2], [1, 3], [-1]]",2,2,1,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.171, 0.153, 0.197, 0.197]","[0.2794, 0.162, 0.197]",0.0089167716,0.06688911900475443,True,False,True,True,False,True,False,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1876,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 2, 2, 1, 4, -2, -1)","[[-2, 2], [1, 4], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.171, 0.139, 0.799, 0.197]","[0.2794, 0.15500000000000003, 0.498]",0.021566886000000004,0.16178389095622597,True,False,True,True,False,False,True,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1877,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 2, 2, 2, 2, -1, -1)","[[-2, 2], [2], [-1]]",2,1,1,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.403, 0.403, 0.197, 0.197]","[0.2794, 0.403, 0.197]",0.0221818454,0.16639700591923479,True,False,True,False,True,False,False,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1878,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 2, 2, 2, 3, -2, -1)","[[-2, 2], [2, 3], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.403, 0.153, 0.799, 0.197]","[0.2794, 0.278, 0.498]",0.0386812536,0.29016723668277944,True,False,True,False,True,True,False,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1879,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 2, 2, 2, 4, -2, -2)","[[-2, 2], [2, 4], [-2]]",2,2,1,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.403, 0.139, 0.799, 0.799]","[0.2794, 0.271, 0.799]",0.06049820260000001,0.45382697402332756,True,False,True,False,True,False,True,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1880,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, -2, 2, 2, 3, 3, -2, -2)","[[-2, 2], [3], [-2]]",2,1,1,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.153, 0.153, 0.799, 0.799]","[0.2794, 0.153, 0.799]",0.0341558118,0.2562196569209192,True,False,True,False,False,True,False,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1881,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 1, 1, 2, -1, -1)","[[-2, 1], [1, 2], [-1]]",2,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.171, 0.403, 0.197, 0.197]","[0.3888, 0.28700000000000003, 0.197]",0.021982363200000004,0.16490059116132735,True,True,False,True,True,False,False,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1882,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 1, 1, 3, -2, -1)","[[-2, 1], [1, 3], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.171, 0.153, 0.799, 0.197]","[0.3888, 0.162, 0.498]",0.0313668288,0.23529811444368037,True,True,False,True,False,True,False,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1883,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 1, 1, 4, -2, -2)","[[-2, 1], [1, 4], [-2]]",2,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.171, 0.139, 0.799, 0.799]","[0.3888, 0.15500000000000003, 0.799]",0.048150936000000005,0.36120401337792646,True,True,False,True,False,False,True,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1884,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 1, 2, 2, -2, -1)","[[-2, 1], [2], [-2, -1]]",2,1,2,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.403, 0.403, 0.799, 0.197]","[0.3888, 0.403, 0.498]",0.0780298272,0.585340371116069,True,True,False,False,True,False,False,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1885,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 1, 2, 3, -2, -2)","[[-2, 1], [2, 3], [-2]]",2,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.403, 0.153, 0.799, 0.799]","[0.3888, 0.278, 0.799]",0.0863610336,0.6478368756068615,True,True,False,False,True,True,False,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1886,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 2, 1, 1, -1, -1)","[[-2, 1, 2], [1], [-1]]",3,1,1,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.171, 0.171, 0.197, 0.197]","[0.3404, 0.171, 0.197]",0.011467054800000001,0.08602005608747909,True,True,True,True,False,False,False,False,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1887,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 2, 1, 2, -2, -1)","[[-2, 1, 2], [1, 2], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.171, 0.403, 0.799, 0.197]","[0.3404, 0.28700000000000003, 0.498]",0.04865201040000001,0.3649628205645809,True,True,True,True,True,False,False,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1888,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 2, 1, 3, -2, -2)","[[-2, 1, 2], [1, 3], [-2]]",3,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.171, 0.153, 0.799, 0.799]","[0.3404, 0.162, 0.799]",0.0440606952,0.33052109181141437,True,True,True,True,False,True,False,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1889,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 1, 2, 2, 2, -2, -2)","[[-2, 1, 2], [2], [-2]]",3,1,1,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.403, 0.403, 0.799, 0.799]","[0.3404, 0.403, 0.799]",0.10960777880000001,0.8222222222222223,True,True,True,False,True,False,False,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1890,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 2, 2, 1, 1, -2, -1)","[[-2, 1, 2], [1], [-2, -1]]",3,1,2,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.171, 0.171, 0.799, 0.197]","[0.292, 0.171, 0.498]",0.024866136,0.18653319886453168,True,True,True,True,False,False,False,True,True,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1891,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 1, 2, 2, 1, 2, -2, -2)","[[-2, 1, 2], [1, 2], [-2]]",3,2,1,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.171, 0.403, 0.799, 0.799]","[0.292, 0.28700000000000003, 0.799]",0.066959396,0.5022955850445332,True,True,True,True,True,False,False,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1892,Cu5Mn2O2,"[5, 2, 2]","(-2, -2, 2, 2, 2, 1, 1, -2, -2)","[[-2, 2], [1], [-2]]",2,1,1,True,"[0.351, 0.351, 0.172, 0.172, 0.172, 0.171, 0.171, 0.799, 0.799]","[0.24359999999999998, 0.171, 0.799]",0.0332828244,0.2496709461646348,True,False,True,True,False,False,False,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1893,Cu5Mn2O2,"[5, 2, 2]","(-2, 1, 1, 1, 1, 1, 1, -2, -2)","[[-2, 1], [1], [-2]]",2,1,1,True,"[0.351, 0.414, 0.414, 0.414, 0.414, 0.171, 0.171, 0.799, 0.799]","[0.4014, 0.171, 0.799]",0.054842880600000005,0.41140360340921356,True,True,False,True,False,False,False,True,False,Cu5Mn2O2,Mn2Cu5O2,[],[],NA,NA
1894,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 1, 1, 3, 4, -1, -1, -1)","[[-2, 1], [3, 4], [-1]]",2,2,1,True,"[0.351, 0.351, 0.351, 0.414, 0.414, 0.153, 0.139, 0.197, 0.197, 0.197]","[0.3762, 0.14600000000000002, 0.197]",0.010820264400000001,0.08116816103201611,True,True,False,False,False,True,True,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1895,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 1, 1, 4, 4, -2, -1, -1)","[[-2, 1], [4], [-2, -1]]",2,1,2,True,"[0.351, 0.351, 0.351, 0.414, 0.414, 0.139, 0.139, 0.799, 0.197, 0.197]","[0.3762, 0.139, 0.39766666666666667]",0.0207947058,0.15599138492288592,True,True,False,False,False,False,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1896,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 1, 2, 2, 4, -1, -1, -1)","[[-2, 1, 2], [2, 4], [-1]]",3,2,1,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.403, 0.139, 0.197, 0.197, 0.197]","[0.3278, 0.271, 0.197]",0.017500258600000002,0.13127810519553706,True,True,True,False,True,False,True,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1897,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 1, 2, 3, 3, -1, -1, -1)","[[-2, 1, 2], [3], [-1]]",3,1,1,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.153, 0.153, 0.197, 0.197, 0.197]","[0.3278, 0.153, 0.197]",0.0098802198,0.0741164210144545,True,True,True,False,False,True,False,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1898,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 1, 2, 3, 4, -2, -1, -1)","[[-2, 1, 2], [3, 4], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.153, 0.139, 0.799, 0.197, 0.197]","[0.3278, 0.14600000000000002, 0.39766666666666667]",0.019031849466666667,0.14276732666971517,True,True,True,False,False,True,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1899,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 1, 2, 4, 4, -2, -2, -1)","[[-2, 1, 2], [4], [-2, -1]]",3,1,2,True,"[0.351, 0.351, 0.351, 0.414, 0.172, 0.139, 0.139, 0.799, 0.799, 0.197]","[0.3278, 0.139, 0.5983333333333334]",0.02726257966666667,0.20451010943246153,True,True,True,False,False,False,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1900,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 2, 2, 1, 4, -1, -1, -1)","[[-2, 2], [1, 4], [-1]]",2,2,1,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.171, 0.139, 0.197, 0.197, 0.197]","[0.2794, 0.15500000000000003, 0.197]",0.008531479000000002,0.06399884843047493,True,False,True,True,False,False,True,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1901,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 2, 2, 2, 3, -1, -1, -1)","[[-2, 2], [2, 3], [-1]]",2,2,1,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.403, 0.153, 0.197, 0.197, 0.197]","[0.2794, 0.278, 0.197]",0.0153016204,0.11478503137852922,True,False,True,False,True,True,False,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1902,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 2, 2, 2, 4, -2, -1, -1)","[[-2, 2], [2, 4], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.403, 0.139, 0.799, 0.197, 0.197]","[0.2794, 0.271, 0.39766666666666667]",0.03011028606666667,0.22587216521060896,True,False,True,False,True,False,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1903,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 2, 2, 3, 3, -2, -1, -1)","[[-2, 2], [3], [-2, -1]]",2,1,2,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.153, 0.153, 0.799, 0.197, 0.197]","[0.2794, 0.153, 0.39766666666666667]",0.016999534199999996,0.1275219235321888,True,False,True,False,False,True,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1904,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 2, 2, 3, 4, -2, -2, -1)","[[-2, 2], [3, 4], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.153, 0.139, 0.799, 0.799, 0.197]","[0.2794, 0.14600000000000002, 0.5983333333333334]",0.02440745266666667,0.18309238805932607,True,False,True,False,False,True,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1905,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, -2, 2, 2, 4, 4, -2, -2, -2)","[[-2, 2], [4], [-2]]",2,1,1,True,"[0.351, 0.351, 0.351, 0.172, 0.172, 0.139, 0.139, 0.799, 0.799, 0.799]","[0.2794, 0.139, 0.799]",0.0310304434,0.23277472099351482,True,False,True,False,False,False,True,True,False,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1906,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 1, 1, 3, -1, -1, -1)","[[-2, 1], [1, 3], [-1]]",2,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.171, 0.153, 0.197, 0.197, 0.197]","[0.3888, 0.162, 0.197]",0.0124081632,0.09307977619559243,True,True,False,True,False,True,False,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1907,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 1, 1, 4, -2, -1, -1)","[[-2, 1], [1, 4], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.171, 0.139, 0.799, 0.197, 0.197]","[0.3888, 0.15500000000000003, 0.39766666666666667]",0.023964984,0.17977321149764966,True,True,False,True,False,False,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1908,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 1, 2, 2, -1, -1, -1)","[[-2, 1], [2], [-1]]",2,1,1,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.403, 0.403, 0.197, 0.197, 0.197]","[0.3888, 0.403, 0.197]",0.0308672208,0.2315503074495293,True,True,False,False,True,False,False,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1909,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 1, 2, 3, -2, -1, -1)","[[-2, 1], [2, 3], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.403, 0.153, 0.799, 0.197, 0.197]","[0.3888, 0.278, 0.39766666666666667]",0.0429823584,0.3224319535248168,True,True,False,False,True,True,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1910,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 1, 2, 4, -2, -2, -1)","[[-2, 1], [2, 4], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.403, 0.139, 0.799, 0.799, 0.197]","[0.3888, 0.271, 0.5983333333333334]",0.06304327200000001,0.4729187998105843,True,True,False,False,True,False,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1911,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 1, 3, 3, -2, -2, -1)","[[-2, 1], [3], [-2, -1]]",2,1,2,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.153, 0.153, 0.799, 0.799, 0.197]","[0.3888, 0.153, 0.5983333333333334]",0.035592696,0.2669984367934295,True,True,False,False,False,True,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1912,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 1, 3, 4, -2, -2, -2)","[[-2, 1], [3, 4], [-2]]",2,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.414, 0.153, 0.139, 0.799, 0.799, 0.799]","[0.3888, 0.14600000000000002, 0.799]",0.045355075200000004,0.3402308771172727,True,True,False,False,False,True,True,True,False,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1913,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 2, 1, 2, -1, -1, -1)","[[-2, 1, 2], [1, 2], [-1]]",3,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.171, 0.403, 0.197, 0.197, 0.197]","[0.3404, 0.28700000000000003, 0.197]",0.019245875600000004,0.14437284267313744,True,True,True,True,True,False,False,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1914,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 2, 1, 3, -2, -1, -1)","[[-2, 1, 2], [1, 3], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.171, 0.153, 0.799, 0.197, 0.197]","[0.3404, 0.162, 0.39766666666666667]",0.0219292488,0.16450215374677404,True,True,True,True,False,True,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1915,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 2, 1, 4, -2, -2, -1)","[[-2, 1, 2], [1, 4], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.171, 0.139, 0.799, 0.799, 0.197]","[0.3404, 0.15500000000000003, 0.5983333333333334]",0.03156926333333334,0.23681667611580007,True,True,True,True,False,False,True,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1916,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 2, 2, 2, -2, -1, -1)","[[-2, 1, 2], [2], [-2, -1]]",3,1,2,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.403, 0.403, 0.799, 0.197, 0.197]","[0.3404, 0.403, 0.39766666666666667]",0.054552390533333335,0.4092244935799379,True,True,True,False,True,False,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1917,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 2, 2, 3, -2, -2, -1)","[[-2, 1, 2], [2, 3], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.403, 0.153, 0.799, 0.799, 0.197]","[0.3404, 0.278, 0.5983333333333334]",0.05662100133333334,0.42474216748511234,True,True,True,False,True,True,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1918,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 2, 2, 4, -2, -2, -2)","[[-2, 1, 2], [2, 4], [-2]]",3,2,1,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.403, 0.139, 0.799, 0.799, 0.799]","[0.3404, 0.271, 0.799]",0.0737064716,0.5529087400055143,True,True,True,False,True,False,True,True,False,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1919,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 1, 2, 3, 3, -2, -2, -2)","[[-2, 1, 2], [3], [-2]]",3,1,1,True,"[0.351, 0.351, 0.414, 0.414, 0.172, 0.153, 0.153, 0.799, 0.799, 0.799]","[0.3404, 0.153, 0.799]",0.041612878799999996,0.31215880893300246,True,True,True,False,False,True,False,True,False,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1920,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 2, 2, 1, 1, -1, -1, -1)","[[-2, 1, 2], [1], [-1]]",3,1,1,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.171, 0.171, 0.197, 0.197, 0.197]","[0.292, 0.171, 0.197]",0.009836604,0.07378923730183282,True,True,True,True,False,False,False,False,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1921,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 2, 2, 1, 2, -2, -1, -1)","[[-2, 1, 2], [1, 2], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.171, 0.403, 0.799, 0.197, 0.197]","[0.292, 0.28700000000000003, 0.39766666666666667]",0.03332605733333333,0.24999525780480936,True,True,True,True,True,False,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1922,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 2, 2, 1, 3, -2, -2, -1)","[[-2, 1, 2], [1, 3], [-2, -1]]",3,2,2,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.171, 0.153, 0.799, 0.799, 0.197]","[0.292, 0.162, 0.5983333333333334]",0.028303560000000002,0.21231901836514547,True,True,True,True,False,True,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1923,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 2, 2, 1, 4, -2, -2, -2)","[[-2, 1, 2], [1, 4], [-2]]",3,2,1,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.171, 0.139, 0.799, 0.799, 0.799]","[0.292, 0.15500000000000003, 0.799]",0.036162740000000006,0.2712746191007061,True,True,True,True,False,False,True,True,False,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1924,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 2, 2, 2, 2, -2, -2, -1)","[[-2, 1, 2], [2], [-2, -1]]",3,1,2,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.403, 0.403, 0.799, 0.799, 0.197]","[0.292, 0.403, 0.5983333333333334]",0.07040947333333335,0.5281763234639113,True,True,True,False,True,False,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1925,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 1, 2, 2, 2, 3, -2, -2, -2)","[[-2, 1, 2], [2, 3], [-2]]",3,2,1,True,"[0.351, 0.351, 0.414, 0.172, 0.172, 0.403, 0.153, 0.799, 0.799, 0.799]","[0.292, 0.278, 0.799]",0.064859624,0.48654415554836317,True,True,True,False,True,True,False,True,False,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1926,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 2, 2, 2, 1, 1, -2, -1, -1)","[[-2, 2], [1], [-2, -1]]",2,1,2,True,"[0.351, 0.351, 0.172, 0.172, 0.172, 0.171, 0.171, 0.799, 0.197, 0.197]","[0.24359999999999998, 0.171, 0.39766666666666667]",0.0165650436,0.12426259439900263,True,False,True,True,False,False,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
1927,Cu5Mn2O3,"[5, 2, 3]","(-2, -2, 2, 2, 2, 1, 2, -2, -2, -1)","[[-2, 2], [1, 2], [-2, -1]]",2,2,2,True,"[0.351, 0.351, 0.172, 0.172, 0.172, 0.171, 0.403, 0.799, 0.799, 0.197]","[0.24359999999999998, 0.28700000000000003, 0.5983333333333334]",0.041831398000000006,0.3137980296542806,True,False,True,True,True,False,False,True,True,Cu5Mn2O3,Mn2Cu5O3,[],[],NA,NA
